url,type,title,category,subcategory,votes,private,created_at,text,user_from,user_from_role,user_to,user_to_role,thread_id
https://us.edstem.org/courses/2345/discussion/156885?answer=385369,answer,Time Limit...,Assignments,Assignment 2,0,False,2020-10-24T07:23:44.886867+11:00,"Hi,

If you're implementing DFS, you'd need to implement IDS, otherwise you could indeed end up spending all the time on just one branch. Be sure to allocate some delta time for the return statement and any logic after the while loop, otherwise the while loop will always run until you're out of time, which means the call would've been terminated already, and the return statement wouldn't be run.",Nicolae,admin,burricks,,2345/discussion/156885
https://us.edstem.org/courses/2345/discussion/156929,post,Grid bug in canMove function,Assignments,Assignment 2,0,False,2020-10-23T06:46:23.834622+11:00,"I think I found a bug in the code. I tried the function grid.canMove([0]) with the matrix below and the result is True.





"""""" 8       4       0       0
    4       2       0       0
    2       0       0       0
    0       0       0       0""""""",arturo_melo7fd4,,,,2345/discussion/156929
https://us.edstem.org/courses/2345/discussion/156929?comment=384688,post,Grid bug in canMove function,Assignments,Assignment 2,0,False,2020-10-24T00:46:50.663395+11:00,"I noticed something very similar, but it turned out to be a bug in my code for PlayerAI.py. Specifically, it was a bug where I was executing .move() before I executed .clone() on a state. Then when the bad state was passed into the function, it showed illegal moves in the available moves. Once I fixed my bug, this went away. 

You should clone a state first before you make a move on it. Make sure you're not doing the same mistake, and that the parent and child states are exactly correct. 

To check it, you can look at when you're cloning or moving the states, but you can also compare the GUIDs for the parent and child Grid objects, and if they're the same object ID but they have different state maps, then you're doing the same bug as I did. This could also make your resulting moves be off by 1 ply, causing worse scores.

",allan 5050,,arturo_melo7fd4,,2345/discussion/156929
https://us.edstem.org/courses/2345/discussion/156929?comment=395184,post,Grid bug in canMove function,Assignments,Assignment 2,0,False,2020-10-29T09:01:25.683477+11:00,"Hi,

We're investigating this possible bug, but it shouldn't affect the way you would write your algorithm, nor the evaluation. You should use the method to get all valid moves from a possible state, and assuming you do return a valid state, the evaluation won't be faulty.

Let me know if you have further questions!",Nicolae,admin,arturo_melo7fd4,,2345/discussion/156929
https://us.edstem.org/courses/2345/discussion/157224,question,Random Tile Value Placement,Assignments,Assignment 2,0,False,2020-10-23T11:56:46.543188+11:00,"Hello Course Team,

I would like to ask a question about the random placement of 2 and 4 values in the grid. I hooked up my algorithm to play against the game in 'https://hczhcz.github.io/2048/20ez/' and I always get the 2048 mark or better. However, when I run it against the GameManager_3 in the skeleton code I barely get up to 1024.

Could some one explain the logic behind the random number placement? I have already tried multiple heuristics and it is really tough to beat the GameManager_3

Thanks",arturo_melo7fd4,,,,2345/discussion/157224
https://us.edstem.org/courses/2345/discussion/157224?comment=383808,question,Random Tile Value Placement,Assignments,Assignment 2,0,False,2020-10-23T12:22:55.334309+11:00,"Hahaha. I just found out that the game on that URL not only places the values 2 or 4 randomly, the game in that location could also place other higher values which makes things even easier. 

",arturo_melo7fd4,,arturo_melo7fd4,,2345/discussion/157224
https://us.edstem.org/courses/2345/discussion/157224?answer=387621,answer,Random Tile Value Placement,Assignments,Assignment 2,0,False,2020-10-25T10:16:29.45592+11:00,"I'm glad you found figured out the difference. Let me know if you have more questions on the heuristics!

Best,
Nicolae",Nicolae,admin,arturo_melo7fd4,,2345/discussion/157224
https://us.edstem.org/courses/2345/discussion/157444,question,General Approach vs Specific to AI Heuristics,Assignments,Assignment 2,0,False,2020-10-23T15:44:07.793758+11:00,"Hi Everyone - I have spent a lot of time on this assignment and am still doing little better than random.  I've got to go back and rethink my approach, starting with making absolutely sure that my algorithm is working as it is supposed to.   I have a very general question - videos on line and some AI programmers recommend prioritizing a corner, i.e. top left, and channeling all heuristics and algorithm pruning of ""bad"" moves towards that goal.  But I wonder if this is too much of a human-centered approach and if a good algorithm and heuristics will let the AI find other solutions?  I mean, of course that's possible, just maybe not for graduate student newbies.  What approach have you all used?  Thanks!",David Gallagher,,,,2345/discussion/157444
https://us.edstem.org/courses/2345/discussion/157444?answer=384200,answer,General Approach vs Specific to AI Heuristics,Assignments,Assignment 2,1,False,2020-10-23T15:50:18.560214+11:00,"The way I see it, the larger the search space, the more chances of AI figuring out some unique combination of heuristics, and getting farther away from human intuition (which itself is a combination of heuristics). For this game, the search space is limited, compared to something like chess, so I'd assume that the best AI would play mostly like a human expert. So using a human-centric approach here wouldn't place you very far away from an ideal best possible solution.",p_george,,David Gallagher,,2345/discussion/157444
https://us.edstem.org/courses/2345/discussion/157444?comment=384223,answer,General Approach vs Specific to AI Heuristics,Assignments,Assignment 2,0,False,2020-10-23T16:02:20.55133+11:00,"I think you’re right about that.  I’m hoping that I’m just having a hard time weighting my heuristics because I’ve written up about 5, and each new one seems to interfere with the last.  I also wonder if I need to not only use a time-limit, but use an iterative depth search.  Later in the game my AI never shuts the time limit at depth 6 (3 AI moves and 3 computer moves), so maybe not.  I wonder if depth 6 is sufficient?",David Gallagher,,p_george,,2345/discussion/157444
https://us.edstem.org/courses/2345/discussion/157444?comment=384268,answer,General Approach vs Specific to AI Heuristics,Assignments,Assignment 2,1,False,2020-10-23T16:24:56.682098+11:00,"I was able to do it with a depth of 6. Couple of things: The vocareum hardware seems more powerful than my laptop, so you might get a small degree of freedom there. Also you need to pay attention to the time take to calculate the heuristic as well. I had to discard a few well thought out ideas because as soon as I introduced them, I started getting timeouts. You should aim to do a single pass of the board position, collect all required information and compute the heuristic variables at the end. If you scan the board repeatedly for each heuristic, you'll time out that way.",p_george,,David Gallagher,,2345/discussion/157444
https://us.edstem.org/courses/2345/discussion/157444?comment=384283,answer,General Approach vs Specific to AI Heuristics,Assignments,Assignment 2,0,False,2020-10-23T16:32:48.318889+11:00,"That is good to know.  I was thinking about rewriting all those passes as one once I got a winning program.  I’m thinking I missed a key sign or greater than in the actual alpha-beta MiniMax portion because I’m fairly sure my eval is working at least decently.  I use VS Code and will probably have to debug and step through line-by-line, but I’m sort of dreading it.  Thanks!",David Gallagher,,p_george,,2345/discussion/157444
https://us.edstem.org/courses/2345/discussion/157444?answer=384631,answer,General Approach vs Specific to AI Heuristics,Assignments,Assignment 2,0,False,2020-10-23T22:28:55.566721+11:00,"Make sure your minimax + alpha-beta doesn't have any bugs. Comment out any alpha-beta code, and make sure your minimax works flawlessly. After I fixed a bug in mine (the fix was to clone first and then move to get the child state), then my heuristics performed a little bit better and got 256 and 512.

There are a ton of example heuristics online and some provide code examples, but they all have their own bugs, assumptions, and are often contextual to their underlying code (e.g. some people are using them in combination with the ""expectimax"" technique). I've seen people use various weighting techniques (e.g. ""snake"" patterns, weighted corners), but in my context they don't work. I've tried other techniques, alone or together, and they don't as easily achieve the performance boost that the assignment2's FAQ says they have.

Personally I'll just be okay with 256 and 512, and move on. I probably have a bug somewhere, or my heuristics are off, but I've spent 80+ hours on this project already and the additional learning ROI I'm getting from extra hours of tinkering with my heuristics is diminishing quickly. I'd rather fail this specific assignment and try to get the most I can out of the rest of the course and materials.",allan 5050,,David Gallagher,,2345/discussion/157444
https://us.edstem.org/courses/2345/discussion/157575,question,Course progress: why I never get the green check in discussion forum topic?,General,,0,False,2020-10-23T18:20:31.713373+11:00,"It never works for me, I've tried in 3 browsers.

",fer_goldbach,,,,2345/discussion/157575
https://us.edstem.org/courses/2345/discussion/157575?comment=385072,question,Course progress: why I never get the green check in discussion forum topic?,General,,0,False,2020-10-24T04:33:50.505261+11:00,"It's not just you. For me it worked for weeks 1 and 2, but then stopped. I don't have the green check for weeks 3 to 6 because of the discussion forum on each one.",andersala,,fer_goldbach,,2345/discussion/157575
